id,track,driver,shipment_start_timestamp,shipment_end_timestamp,start_location,end_location,shipment_distance,consumed_fuel
2485,9571,5528,2022-07-02 07:34:36.472482,2022-07-03 05:54:01.627722,Hamburg,Kyiv,1731.6511,313.23
5383,4058,2046,2022-07-17 16:42:50.943725,2022-07-18 18:20:35.470899,Hamburg,Bucharest,1857.4374,343.35
5381,7109,8577,2022-07-17 07:27:55.133794,2022-07-17 19:03:44.52866,Hamburg,Warsaw,904.4566,163.23
5281,6454,7996,2022-07-12 04:07:11.724086,2022-07-12 17:00:19.28677,Hamburg,Paris,895.23004,173.24
5288,1285,9206,2022-07-27 08:35:26.463496,2022-07-28 03:54:33.480255,Hamburg,Minsk,1386.1572,263.88
5275,3500,4619,2022-07-21 22:29:14.489677,2022-07-22 10:56:13.310224,Hamburg,London,865.4814,168.7
5251,5928,1710,2022-07-02 00:19:35.261241,2022-07-02 12:32:19.885334,Hamburg,London,865.4814,166.78
5238,9729,9620,2022-07-04 14:44:57.815674,2022-07-05 01:52:21.073606,Hamburg,London,865.4814,162.15
5315,4694,4218,2022-07-07 04:08:11.580146,2022-07-08 06:00:17.611265,Hamburg,Bucharest,1857.4374,332.42
5314,3638,9484,2022-07-26 23:51:39.215248,2022-07-27 12:00:18.222057,Hamburg,Warsaw,904.4566,170.21
1883,5257,8400,2022-07-21 19:42:04.001409,2022-07-22 19:34:35.157651,Hamburg,Kyiv,1731.6511,314.83
1806,8057,7649,2022-07-17 23:48:13.599227,2022-07-18 21:30:56.883025,Hamburg,Kyiv,1731.6511,325.43
1429,3980,9740,2022-07-18 14:42:26.38193,2022-07-19 12:33:53.58943,Hamburg,Kyiv,1731.6511,341.3
5186,7185,6635,2022-07-08 13:08:57.639467,2022-07-10 04:55:58.267745,Hamburg,Ankara,2752.1785,522.89
5222,9528,5033,2022-07-05 18:29:55.87839,2022-07-05 22:41:54.105989,Hamburg,Berlin,306.79266,56.26
5237,4922,6388,2022-07-24 05:36:29.921574,2022-07-24 19:22:23.390043,Hamburg,Stockholm,974.03534,191.83
5162,3295,5339,2022-07-18 11:07:57.324883,2022-07-18 23:33:16.711289,Hamburg,Stockholm,974.03534,185.56
5215,1757,1537,2022-07-10 22:07:53.938793,2022-07-11 10:52:19.261308,Hamburg,Warsaw,904.4566,162.04
5066,5907,1996,2022-07-07 06:41:58.183309,2022-07-08 08:08:24.962776,Hamburg,Barcelona,1769.4066,325.69
5089,7300,1120,2022-07-06 17:23:38.117304,2022-07-07 23:49:53.313186,Hamburg,Moscow,2140.3328,390.26
5046,2663,4510,2022-07-15 14:26:28.286328,2022-07-16 21:39:51.337649,Hamburg,Moscow,2140.3328,416.52
5096,3837,8535,2022-07-22 07:19:25.790024,2022-07-22 19:56:05.317571,Hamburg,Vienna,892.74927,168.86
4965,1731,8645,2022-07-02 04:15:57.451064,2022-07-03 15:13:59.863068,Hamburg,Istanbul,2384.919,455.77
5004,9775,1462,2022-07-11 09:38:25.040163,2022-07-12 21:06:12.239498,Hamburg,Ankara,2752.1785,544.77
5033,1670,5997,2022-07-18 10:20:49.889486,2022-07-19 04:50:06.551145,Hamburg,Minsk,1386.1572,273.73
5013,1391,9737,2022-07-09 10:06:50.140582,2022-07-09 14:21:46.915344,Hamburg,Berlin,306.79266,60.26
1369,5810,3647,2022-07-23 16:49:39.773079,2022-07-24 18:24:29.899202,Hamburg,Kyiv,1731.6511,338.1
507,3629,5253,2022-07-18 12:09:46.027927,2022-07-19 10:51:10.340497,Hamburg,Kyiv,1731.6511,329.71
384,4520,7774,2022-07-03 21:28:09.582535,2022-07-04 21:44:26.013715,Hamburg,Kyiv,1731.6511,309.62
9756,7913,1778,2022-07-02 10:53:59.125201,2022-07-03 12:19:56.398834,Hamburg,Barcelona,1769.4066,325.03
9690,1282,4960,2022-07-13 15:16:01.946813,2022-07-14 16:52:00.235408,Hamburg,Barcelona,1769.4066,341.07
4848,4765,5645,2022-07-30 20:25:27.7607,2022-07-31 08:29:02.1076,Hamburg,Paris,895.23004,167.77
4879,8601,6552,2022-07-17 05:47:41.281289,2022-07-18 05:37:20.334139,Hamburg,Saint Petersburg,1705.7284,306.12
4922,6437,3369,2022-07-21 20:47:39.248464,2022-07-22 09:26:55.467926,Hamburg,London,865.4814,160.15
4945,6967,2729,2022-07-16 15:39:02.999108,2022-07-17 18:57:06.692435,Hamburg,Bucharest,1857.4374,339.95
4762,5634,1885,2022-07-04 02:38:09.045547,2022-07-05 04:25:04.254631,Hamburg,Bucharest,1857.4374,337.76
4784,2265,2453,2022-07-27 17:31:10.689751,2022-07-28 06:39:32.887105,Hamburg,Warsaw,904.4566,165.86
8810,7878,1876,2022-07-01 19:17:41.700001,2022-07-02 18:00:06.342342,Hamburg,Barcelona,1769.4066,330.43
7561,5753,9849,2022-07-27 00:44:58.388864,2022-07-28 01:35:49.733377,Hamburg,Barcelona,1769.4066,342.92
4716,9300,2184,2022-07-06 19:56:11.013741,2022-07-08 13:06:03.234956,Hamburg,Ankara,2752.1785,502.71
4747,4747,3583,2022-07-12 21:15:05.247937,2022-07-13 14:49:23.534431,Hamburg,Minsk,1386.1572,251.26
4714,3574,9550,2022-07-14 21:58:23.100409,2022-07-16 05:07:03.286254,Hamburg,Moscow,2140.3328,389.76
4654,4424,3036,2022-07-27 03:20:57.41459,2022-07-27 16:57:12.234396,Hamburg,Warsaw,904.4566,174.78
6566,6277,4924,2022-07-14 15:24:03.689941,2022-07-15 16:01:05.358176,Hamburg,Barcelona,1769.4066,318.2
6338,7135,7519,2022-07-24 15:24:55.700648,2022-07-25 14:59:38.270824,Hamburg,Barcelona,1769.4066,348.72
5897,4962,1281,2022-07-25 04:49:23.510411,2022-07-26 05:10:02.638323,Hamburg,Barcelona,1769.4066,326.79
5499,2306,8076,2022-07-07 09:20:59.817492,2022-07-08 08:07:57.869684,Hamburg,Barcelona,1769.4066,321.61
4566,3771,1751,2022-07-22 01:44:28.794441,2022-07-22 14:27:54.930307,Hamburg,Vienna,892.74927,171.49
5117,2006,9788,2022-07-03 18:21:49.056225,2022-07-04 16:56:22.916572,Hamburg,Barcelona,1769.4066,346.75
4297,2345,5997,2022-07-24 12:56:10.065033,2022-07-25 13:41:27.564556,Hamburg,Barcelona,1769.4066,321.08
4464,4054,4491,2022-07-03 18:24:13.928859,2022-07-04 13:10:44.781347,Hamburg,Minsk,1386.1572,250.64
4534,9535,8417,2022-07-22 12:56:13.043914,2022-07-22 17:17:27.731227,Hamburg,Berlin,306.79266,59.13
4498,6091,5713,2022-07-16 07:06:21.758925,2022-07-16 11:17:09.522794,Hamburg,Berlin,306.79266,58.26
4473,6748,7072,2022-07-13 10:40:55.357485,2022-07-13 22:28:29.667817,Hamburg,Vienna,892.74927,166.25
4094,5123,4047,2022-07-16 05:22:00.078315,2022-07-17 04:16:58.582194,Hamburg,Barcelona,1769.4066,331.72
4033,4124,3697,2022-07-17 02:39:50.601763,2022-07-18 02:44:55.844172,Hamburg,Barcelona,1769.4066,319.98
3948,4045,2378,2022-07-02 16:50:52.346259,2022-07-03 15:38:11.603554,Hamburg,Barcelona,1769.4066,331.3
2695,5206,4477,2022-07-04 20:04:36.907094,2022-07-05 21:32:45.958805,Hamburg,Barcelona,1769.4066,331.54
2240,4134,1799,2022-07-19 02:28:13.652556,2022-07-20 01:55:52.928004,Hamburg,Barcelona,1769.4066,340.97
1960,1819,5061,2022-07-03 01:40:14.071318,2022-07-04 01:26:13.147665,Hamburg,Barcelona,1769.4066,348.28
1933,7070,6650,2022-07-14 23:18:54.432167,2022-07-15 22:16:23.659556,Hamburg,Barcelona,1769.4066,341.76
4410,9634,1207,2022-07-20 14:13:01.000186,2022-07-20 18:05:34.042023,Hamburg,Berlin,306.79266,60.05
1821,3322,1772,2022-07-28 23:08:27.893856,2022-07-29 22:39:45.709428,Hamburg,Barcelona,1769.4066,335.92
1779,2375,7060,2022-07-13 06:25:21.429092,2022-07-14 05:10:41.384106,Hamburg,Barcelona,1769.4066,333.02
1765,1022,3771,2022-07-17 13:57:10.378299,2022-07-18 14:39:46.137283,Hamburg,Barcelona,1769.4066,317.2
1323,7171,8696,2022-07-08 04:10:09.373327,2022-07-09 02:38:42.683811,Hamburg,Barcelona,1769.4066,321.07
4335,8715,3535,2022-07-02 13:13:47.912444,2022-07-03 14:07:41.000584,Hamburg,Saint Petersburg,1705.7284,315.59
4325,8789,7410,2022-07-07 17:21:31.54743,2022-07-08 04:33:30.427451,Hamburg,London,865.4814,169.37
4307,4268,7085,2022-07-30 10:00:04.856754,2022-07-30 14:33:16.668345,Hamburg,Berlin,306.79266,58.1
4190,9641,8562,2022-07-21 00:45:48.159506,2022-07-21 12:45:25.494219,Hamburg,Paris,895.23004,169.82
4246,3472,2016,2022-07-20 17:27:05.262,2022-07-21 11:28:22.012353,Hamburg,Minsk,1386.1572,260.3
4217,9144,1291,2022-07-09 11:43:05.962813,2022-07-10 07:25:43.812585,Hamburg,Minsk,1386.1572,266.79
4176,7946,1793,2022-07-27 09:55:12.843462,2022-07-28 04:13:58.950472,Hamburg,Minsk,1386.1572,267.28
4167,4331,9029,2022-07-23 01:09:26.471491,2022-07-23 12:48:38.491574,Hamburg,Warsaw,904.4566,173.86
1297,3569,5859,2022-07-23 06:08:38.029489,2022-07-24 06:20:43.130879,Hamburg,Barcelona,1769.4066,322.66
1243,8520,1074,2022-07-26 15:44:43.642436,2022-07-27 13:58:39.185837,Hamburg,Barcelona,1769.4066,324.25
1232,1093,3897,2022-07-07 22:03:39.406265,2022-07-08 20:46:08.986294,Hamburg,Barcelona,1769.4066,333.08
4115,5366,7404,2022-07-12 09:02:58.234002,2022-07-13 06:52:26.485055,Hamburg,Saint Petersburg,1705.7284,317.7
1116,5684,1445,2022-07-18 18:45:11.237607,2022-07-19 18:12:08.144928,Hamburg,Barcelona,1769.4066,326.01
990,4140,4952,2022-07-07 09:34:51.736299,2022-07-08 09:13:30.61267,Hamburg,Barcelona,1769.4066,329.36
858,5254,7270,2022-07-04 12:50:01.145055,2022-07-05 13:42:49.868574,Hamburg,Barcelona,1769.4066,330.72
4029,4171,9112,2022-07-28 04:08:19.851049,2022-07-29 16:04:44.939952,Hamburg,Ankara,2752.1785,527.82
4036,4326,2991,2022-07-06 12:37:46.324545,2022-07-07 10:42:25.674842,Hamburg,Saint Petersburg,1705.7284,328.77
3975,5390,5582,2022-07-30 01:33:10.492763,2022-07-30 19:05:57.195894,Hamburg,Minsk,1386.1572,248.56
4045,8484,4133,2022-07-04 15:09:24.807122,2022-07-05 03:38:22.393754,Hamburg,London,865.4814,160.12
3993,4801,6760,2022-07-07 10:43:44.010858,2022-07-07 22:44:29.866174,Hamburg,London,865.4814,158.33
4023,1637,4677,2022-07-07 08:48:35.857782,2022-07-07 20:14:44.13428,Hamburg,Warsaw,904.4566,174.54
4011,2483,5779,2022-07-28 23:09:53.522589,2022-07-29 10:47:43.091865,Hamburg,Vienna,892.74927,173.04
3908,1021,4214,2022-07-07 12:13:12.596731,2022-07-08 00:44:20.799383,Hamburg,London,865.4814,166.12
3935,3404,3890,2022-07-19 07:39:26.622669,2022-07-20 10:51:17.258521,Hamburg,Moscow,2140.3328,395.86
3947,3073,1525,2022-07-15 18:13:43.473249,2022-07-16 06:11:03.42624,Hamburg,Vienna,892.74927,160.71
3907,1071,7424,2022-07-07 02:15:52.708193,2022-07-07 15:41:19.522051,Hamburg,Vienna,892.74927,176.87
36,9766,8650,2022-07-12 17:17:11.854335,2022-07-13 19:04:35.500571,Hamburg,Barcelona,1769.4066,338.42
8723,1129,6418,2022-07-27 16:10:16.579035,2022-07-29 00:49:56.639706,Hamburg,Istanbul,2384.919,437.3
8720,6855,9263,2022-07-04 20:28:33.263998,2022-07-06 04:21:16.787739,Hamburg,Istanbul,2384.919,438.86
3870,8204,8034,2022-07-26 15:17:56.258093,2022-07-27 18:31:45.697505,Hamburg,Madrid,2145.1428,421.82
3785,3551,3052,2022-07-04 01:41:42.682248,2022-07-05 01:13:07.243408,Hamburg,Saint Petersburg,1705.7284,337.77
3866,1409,7922,2022-07-25 10:51:34.898391,2022-07-25 15:18:48.704817,Hamburg,Berlin,306.79266,60.11
3874,9388,2565,2022-07-26 11:59:06.426089,2022-07-27 00:40:37.527811,Hamburg,Warsaw,904.4566,179.08
3699,5343,9732,2022-07-24 04:04:18.90083,2022-07-24 08:06:14.988521,Hamburg,Berlin,306.79266,59.34
3761,7197,5668,2022-07-26 14:04:09.583019,2022-07-27 03:06:24.764581,Hamburg,Vienna,892.74927,176.72
8643,4151,5951,2022-07-02 11:21:23.434586,2022-07-03 18:17:53.28612,Hamburg,Istanbul,2384.919,446.76
7571,5861,8724,2022-07-12 11:05:47.436404,2022-07-13 22:28:31.72216,Hamburg,Istanbul,2384.919,441.32
3591,7894,2905,2022-07-07 23:08:47.1294,2022-07-08 11:20:49.026666,Hamburg,Paris,895.23004,176.08
3595,8055,8014,2022-07-04 15:54:37.565592,2022-07-05 10:52:12.246613,Hamburg,Minsk,1386.1572,251.29
7412,2004,1418,2022-07-16 12:54:33.875496,2022-07-18 00:06:34.759425,Hamburg,Istanbul,2384.919,429.11
3518,9324,2876,2022-07-03 13:42:44.104979,2022-07-05 00:19:03.574691,Hamburg,Istanbul,2384.919,462.57
3560,3365,7330,2022-07-13 11:38:05.479539,2022-07-14 09:12:34.733772,Hamburg,Saint Petersburg,1705.7284,330.55
3563,4040,8869,2022-07-19 15:09:28.383971,2022-07-20 05:36:43.201389,Hamburg,Stockholm,974.03534,190.35
3394,8010,3877,2022-07-08 01:37:45.480302,2022-07-08 14:09:07.14788,Hamburg,London,865.4814,157.1
3460,4914,6515,2022-07-16 23:06:35.39865,2022-07-18 00:34:23.083006,Hamburg,Bucharest,1857.4374,341.06
3327,8333,7272,2022-07-10 05:01:18.056299,2022-07-10 17:21:12.347616,Hamburg,London,865.4814,154.63
3387,3066,6214,2022-07-23 05:09:35.670678,2022-07-23 09:38:06.766693,Hamburg,Berlin,306.79266,55.97
3385,9118,7520,2022-07-25 10:41:55.008057,2022-07-25 14:48:33.551304,Hamburg,Berlin,306.79266,57.66
3319,2296,5365,2022-07-05 19:47:18.555417,2022-07-05 23:46:15.006162,Hamburg,Berlin,306.79266,58.54
3300,9848,7862,2022-07-15 08:45:12.746232,2022-07-15 21:08:42.275508,Hamburg,Stockholm,974.03534,191.6
3277,4109,9974,2022-07-26 15:30:15.354265,2022-07-28 08:25:30.146469,Hamburg,Ankara,2752.1785,509.94
3269,1058,8563,2022-07-07 07:06:02.581762,2022-07-07 18:28:32.419758,Hamburg,Paris,895.23004,161.78
3262,7770,2655,2022-07-22 21:51:46.365218,2022-07-24 00:49:03.397904,Hamburg,Moscow,2140.3328,400.84
3143,8034,6914,2022-07-07 04:23:42.853264,2022-07-07 18:46:22.742034,Hamburg,Stockholm,974.03534,185.08
3139,6509,8272,2022-07-07 15:42:45.31709,2022-07-08 05:51:15.423593,Hamburg,Stockholm,974.03534,180.51
3145,7736,8205,2022-07-22 07:45:34.354019,2022-07-22 20:23:17.192357,Hamburg,Vienna,892.74927,166.44
6691,2055,3100,2022-07-30 02:53:03.346925,2022-07-31 14:29:39.834603,Hamburg,Istanbul,2384.919,465.22
6601,6988,9815,2022-07-16 02:54:25.458624,2022-07-17 14:20:38.666787,Hamburg,Istanbul,2384.919,441.4
6307,1899,1296,2022-07-12 06:51:27.40264,2022-07-13 18:48:50.790956,Hamburg,Istanbul,2384.919,471.79
3014,3761,5100,2022-07-28 21:21:15.268061,2022-07-30 03:18:52.684502,Hamburg,Istanbul,2384.919,468.46
4758,8803,7116,2022-07-19 05:53:24.788386,2022-07-20 17:36:11.698239,Hamburg,Istanbul,2384.919,463.02
4207,8339,1266,2022-07-21 23:24:24.92791,2022-07-23 10:52:33.116965,Hamburg,Istanbul,2384.919,433.97
3368,3773,9557,2022-07-17 16:54:51.785933,2022-07-19 01:36:35.617235,Hamburg,Istanbul,2384.919,443.19
2897,2964,7600,2022-07-05 19:24:16.950112,2022-07-07 02:39:53.564172,Hamburg,Istanbul,2384.919,442.08
2665,2948,4968,2022-07-17 16:03:46.779329,2022-07-19 03:09:31.604197,Hamburg,Istanbul,2384.919,426.9
2360,2126,3713,2022-07-14 15:39:58.75312,2022-07-16 01:51:33.767209,Hamburg,Istanbul,2384.919,457.24
2337,1085,9270,2022-07-28 19:11:27.470491,2022-07-30 05:49:51.032953,Hamburg,Istanbul,2384.919,438.75
2944,8698,4478,2022-07-19 04:03:40.807707,2022-07-20 09:27:57.666411,Hamburg,Madrid,2145.1428,387.51
2982,4569,1564,2022-07-23 12:23:26.751364,2022-07-24 12:53:48.103618,Hamburg,Saint Petersburg,1705.7284,309.84
2917,1580,3386,2022-07-02 14:01:26.728177,2022-07-02 18:03:55.190167,Hamburg,Berlin,306.79266,55.54
2994,9712,9450,2022-07-29 18:13:28.399371,2022-07-30 06:52:07.317235,Hamburg,Warsaw,904.4566,172.18
1989,2490,5399,2022-07-30 11:30:32.643645,2022-07-31 20:45:43.201146,Hamburg,Istanbul,2384.919,449.05
622,2682,8549,2022-07-17 06:02:43.26701,2022-07-18 14:53:43.39357,Hamburg,Istanbul,2384.919,430.54
27,1380,1206,2022-07-18 22:04:33.563227,2022-07-20 04:23:35.576909,Hamburg,Istanbul,2384.919,432.97
8377,9295,1720,2022-07-03 00:02:34.726946,2022-07-04 14:07:49.355088,Hamburg,Ankara,2752.1785,515.52
6576,9797,7389,2022-07-14 16:46:00.61004,2022-07-16 08:24:54.840724,Hamburg,Ankara,2752.1785,533.6
4825,1640,2084,2022-07-08 09:44:06.326783,2022-07-09 22:20:45.091749,Hamburg,Ankara,2752.1785,500.86
2888,1374,5193,2022-07-25 15:00:53.853774,2022-07-26 04:32:07.262641,Hamburg,Warsaw,904.4566,165.94
2810,1231,3013,2022-07-29 08:49:06.692355,2022-07-30 07:02:31.619018,Hamburg,Saint Petersburg,1705.7284,337.13
2801,3651,2053,2022-07-03 20:20:07.283134,2022-07-04 20:29:29.836626,Hamburg,Bucharest,1857.4374,336.27
2743,6082,6020,2022-07-15 05:32:03.286271,2022-07-15 10:00:02.802415,Hamburg,Berlin,306.79266,57.36
2804,6160,3579,2022-07-04 09:23:38.242063,2022-07-05 15:04:39.578928,Hamburg,Moscow,2140.3328,414.91
2777,1202,9439,2022-07-19 17:49:20.873474,2022-07-20 06:42:08.321867,Hamburg,Stockholm,974.03534,175.3
2644,8051,4545,2022-07-08 04:07:53.461856,2022-07-09 07:11:28.042872,Hamburg,Bucharest,1857.4374,367.05
2656,9446,6218,2022-07-03 22:03:54.740286,2022-07-04 02:32:58.124839,Hamburg,Berlin,306.79266,60.44
2709,7006,8110,2022-07-02 17:52:20.751232,2022-07-03 07:03:11.799816,Hamburg,Stockholm,974.03534,177.43
2625,8528,5271,2022-07-12 18:36:03.965323,2022-07-13 08:19:12.815924,Hamburg,Stockholm,974.03534,176.88
2654,2061,9385,2022-07-28 04:26:23.532294,2022-07-28 16:45:46.583637,Hamburg,Vienna,892.74927,176.86
4228,7711,5159,2022-07-18 17:14:39.848209,2022-07-20 04:33:50.471033,Hamburg,Ankara,2752.1785,498.97
3287,3568,8929,2022-07-17 02:58:35.971241,2022-07-18 19:00:53.725663,Hamburg,Ankara,2752.1785,543.93
2683,8784,4313,2022-07-29 22:41:17.146878,2022-07-31 10:49:01.490916,Hamburg,Ankara,2752.1785,537.18
2204,2157,3195,2022-07-25 00:44:41.607922,2022-07-26 11:10:11.028966,Hamburg,Ankara,2752.1785,531.07
2099,1442,3163,2022-07-19 19:33:55.021639,2022-07-21 06:39:58.361191,Hamburg,Ankara,2752.1785,529.62
2027,2505,1857,2022-07-20 22:06:23.447343,2022-07-22 08:51:17.199708,Hamburg,Ankara,2752.1785,544.22
1910,5290,1159,2022-07-25 06:35:24.808603,2022-07-26 19:03:03.785588,Hamburg,Ankara,2752.1785,544.18
2551,9943,4600,2022-07-27 19:43:47.177951,2022-07-27 23:35:21.490623,Hamburg,Berlin,306.79266,58.39
1722,1072,8281,2022-07-25 02:22:17.982502,2022-07-26 18:21:06.286599,Hamburg,Ankara,2752.1785,526.71
2496,8427,1879,2022-07-13 06:37:21.21393,2022-07-14 10:04:25.4862,Hamburg,Madrid,2145.1428,406.83
2476,1559,5243,2022-07-15 01:13:48.700123,2022-07-15 23:18:09.261714,Hamburg,Saint Petersburg,1705.7284,336.59
2480,5927,7111,2022-07-14 16:49:20.526012,2022-07-15 12:03:46.970705,Hamburg,Minsk,1386.1572,259.58
2489,3090,3046,2022-07-27 11:00:51.583319,2022-07-27 23:06:55.041022,Hamburg,London,865.4814,164.47
1482,5514,8714,2022-07-28 20:21:40.013168,2022-07-30 13:11:08.120392,Hamburg,Ankara,2752.1785,530.12
398,3965,9882,2022-07-19 22:17:24.455834,2022-07-21 12:03:51.690713,Hamburg,Ankara,2752.1785,536.7
383,3318,8691,2022-07-02 12:28:22.265562,2022-07-04 00:35:38.275991,Hamburg,Ankara,2752.1785,503.51
300,8293,9759,2022-07-15 21:20:16.829977,2022-07-17 10:40:06.768748,Hamburg,Ankara,2752.1785,509.75
173,9120,8309,2022-07-14 04:57:57.132101,2022-07-15 18:07:09.495412,Hamburg,Ankara,2752.1785,507.63
2331,3402,2257,2022-07-20 22:43:04.447876,2022-07-22 04:15:06.978889,Hamburg,Madrid,2145.1428,405.91
2362,9868,4114,2022-07-13 16:35:32.350764,2022-07-14 03:41:30.864347,Hamburg,London,865.4814,159.34
2404,5322,7693,2022-07-24 14:06:31.582243,2022-07-24 18:07:57.382742,Hamburg,Berlin,306.79266,59.53
2342,7921,1387,2022-07-13 03:11:47.488191,2022-07-13 07:22:45.352979,Hamburg,Berlin,306.79266,55.91
2335,9598,3734,2022-07-06 13:21:14.200109,2022-07-06 17:50:13.684328,Hamburg,Berlin,306.79266,57.68
2394,7418,9186,2022-07-28 20:03:47.303481,2022-07-29 09:02:06.442319,Hamburg,Vienna,892.74927,171.35
30,1114,9436,2022-07-13 09:31:49.608167,2022-07-15 02:18:00.080644,Hamburg,Ankara,2752.1785,529.93
2255,2964,7416,2022-07-24 07:03:35.956559,2022-07-24 19:09:39.022683,Hamburg,London,865.4814,160.71
2258,4064,9470,2022-07-28 11:03:41.899366,2022-07-29 00:42:40.302031,Hamburg,Warsaw,904.4566,166.54
2234,7391,8216,2022-07-12 02:50:38.454676,2022-07-12 15:22:19.323236,Hamburg,Warsaw,904.4566,175.71
7635,8841,7339,2022-07-27 07:28:48.729518,2022-07-28 11:04:50.432948,Hamburg,Madrid,2145.1428,407.27
6341,6607,9626,2022-07-11 06:16:44.000349,2022-07-12 12:50:33.588111,Hamburg,Madrid,2145.1428,404.57
5891,4643,7920,2022-07-29 02:51:21.341934,2022-07-30 05:43:49.631825,Hamburg,Madrid,2145.1428,393.78
4222,4281,1354,2022-07-01 05:15:27.179099,2022-07-02 11:24:14.931473,Hamburg,Madrid,2145.1428,412.83
3968,2957,3776,2022-07-08 12:44:33.61298,2022-07-09 20:54:15.90464,Hamburg,Madrid,2145.1428,402.52
2194,1674,2533,2022-07-15 13:51:26.656556,2022-07-16 16:48:47.469121,Hamburg,Madrid,2145.1428,392.71
2143,9875,9603,2022-07-15 23:46:21.103685,2022-07-17 07:33:31.747686,Hamburg,Madrid,2145.1428,398.83
1878,1963,3958,2022-07-04 22:52:07.397803,2022-07-06 03:09:13.877558,Hamburg,Madrid,2145.1428,417.85
1437,6310,6565,2022-07-04 12:03:44.817317,2022-07-05 15:20:55.312187,Hamburg,Madrid,2145.1428,399.2
2213,1800,4789,2022-07-21 09:13:15.438568,2022-07-21 21:33:56.462523,Hamburg,Stockholm,974.03534,181.27
1378,7083,2341,2022-07-20 01:16:49.286663,2022-07-21 08:04:31.051015,Hamburg,Madrid,2145.1428,423.65
1074,7643,1437,2022-07-13 12:51:13.001946,2022-07-14 18:10:29.093783,Hamburg,Madrid,2145.1428,383.63
673,8080,7019,2022-07-24 00:59:48.158647,2022-07-25 09:17:34.615014,Hamburg,Madrid,2145.1428,419.37
413,1322,8194,2022-07-01 20:06:44.961909,2022-07-03 04:30:54.000176,Hamburg,Madrid,2145.1428,385.02
262,4422,1528,2022-07-14 04:39:21.18719,2022-07-15 12:48:28.417262,Hamburg,Madrid,2145.1428,387.74
2131,3770,4445,2022-07-22 10:02:14.074103,2022-07-22 23:02:18.121052,Hamburg,Paris,895.23004,159.95
2042,3069,1814,2022-07-25 16:02:28.145178,2022-07-26 10:22:58.711968,Hamburg,Minsk,1386.1572,250.9
2122,2617,1272,2022-07-02 20:45:25.988788,2022-07-03 01:20:10.669871,Hamburg,Berlin,306.79266,55.42
9761,6682,6443,2022-07-20 11:48:20.584853,2022-07-21 00:57:09.443441,Hamburg,Paris,895.23004,168.91
6911,1153,9839,2022-07-11 11:48:17.40352,2022-07-11 23:19:43.468693,Hamburg,Paris,895.23004,162.51
1988,6990,9529,2022-07-12 06:38:35.055551,2022-07-12 18:34:45.742177,Hamburg,Vienna,892.74927,173.21
6908,1441,1555,2022-07-19 08:08:33.735806,2022-07-19 19:57:18.834315,Hamburg,Paris,895.23004,161.17
4779,1710,4528,2022-07-07 15:15:05.16143,2022-07-08 04:02:23.244763,Hamburg,Paris,895.23004,174.21
3940,8875,1924,2022-07-26 00:48:01.570744,2022-07-26 12:10:20.201019,Hamburg,Paris,895.23004,172.09
3468,9975,9575,2022-07-11 04:32:38.472709,2022-07-11 17:11:25.926013,Hamburg,Paris,895.23004,172.83
1930,8896,2697,2022-07-17 04:50:29.232827,2022-07-17 08:54:37.387757,Hamburg,Berlin,306.79266,59.63
1868,4740,7790,2022-07-17 18:34:51.747575,2022-07-17 22:29:27.403508,Hamburg,Berlin,306.79266,59.66
1665,4972,5924,2022-07-01 05:30:34.657131,2022-07-01 18:20:45.990095,Hamburg,Paris,895.23004,167.14
1210,5233,6410,2022-07-25 03:40:12.755732,2022-07-25 15:39:33.901555,Hamburg,Paris,895.23004,171.37
1800,3321,1053,2022-07-15 03:54:41.574347,2022-07-16 00:40:58.570581,Hamburg,Minsk,1386.1572,253.72
1839,4888,6413,2022-07-12 16:47:11.697155,2022-07-13 06:13:59.908347,Hamburg,Warsaw,904.4566,162.95
1742,2652,6926,2022-07-24 20:19:35.682421,2022-07-25 10:06:08.362613,Hamburg,Stockholm,974.03534,180.88
1664,6397,4358,2022-07-23 05:22:37.540716,2022-07-23 18:23:51.363573,Hamburg,Warsaw,904.4566,167.79
1623,4038,5439,2022-07-20 11:40:12.14616,2022-07-20 23:26:04.479278,Hamburg,London,865.4814,158.59
1553,6062,6051,2022-07-15 07:31:56.19231,2022-07-15 18:41:58.684261,Hamburg,London,865.4814,155.96
1561,6156,8184,2022-07-01 17:18:36.842512,2022-07-02 17:39:06.264175,Hamburg,Bucharest,1857.4374,354.08
9719,6155,9088,2022-07-19 12:48:45.268041,2022-07-20 13:17:11.691954,Hamburg,Saint Petersburg,1705.7284,309.73
